PROCSFUNCT|STRNUM|INUMBR|ITEMNO|IDESCR|ISTYLN|SNUMBR|GGSKU|IDEPT|ISDEPT|ICLAS|ISCLAS|DEPTNM|SDEPTNM|CLASNM|SCLASNM|MCHNUM|ASNUM|IVNDPN|IUPC|DSPNCD|ISTYPE|GIFTCARD|PHYGCCNTRY|IMFGR|ILCOD|ICUCST|ORIGN|REGPRC|SALPRC|OFFTXT|CA_ORIGN|CA_REGPRC|CA_SALPRC|CA_OFFTXT|BTCCOD|AVLFS|ONORD|SKUSDTW|SKUEDTW|SSNSDTW|SSNEDTW|SSTYLE|IDLGTH|IDWDTH|IDHGHT|IWGHT|IUCOD|SKUORG|SKUORGDES|ECCN|BUYFLAG|ADDTOCART|SALEFLAG|CLEARFLAG|PUBFLAG|BOFLAG|NEWFLAG|NEWARVLFLG|DROPSHPFLG|PRESALEFLG|SOLOSALE|RTLONHAND|RTLONLYFLG|HLDCOD|NAVIGATE|LIVEFLAG|FLAG1|FLAG2|FLAG3|FLAG4|FLAG5|FLAG6|BUYMSG|DUTY|WEBID|IMLAB1|IMLAB2|CA_BUYFLG|CA_SALEFLG|CA_CLRFLG|CA_PUBFLG|CA_BUYMSG|CA_FLAG1|CA_FLAG2|CA_FLAG3|CA_FLAG4|CA_FLAG5|CA_FLAG6|TRNSDT
C|701|2513897|86127603|YB I GOT GAME|6884958|2513893||675|688|10|3|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|HUMOR|CL3|207159|4958|703498495845|A|01||||B|4.750|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|12||20180429|99999999|||YB I GOT GAME|9.0|5.0|1.3|4.500|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111429|ATHLETIC HTHR|L|Y|N|N|Y|F|||||||
C|701|2513901|86127700|YG HUNT LIKE A GIRL|6884959|2513900||675|688|10|3|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|HUMOR|CL3|207159|4959|703498495913|A|01||||B|4.750|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|24||20180429|99999999|||YG HUNT LIKE A GIRL|8.0|4.8|.8|2.400|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111451|NAVY|XS|Y|N|N|Y|F|||||||
C|701|2513902|86127701|YG HUNT LIKE A GIRL|6884959|2513900||675|688|10|3|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|HUMOR|CL3|207159|4959|703498495920|A|01||||B|4.750|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|34||20180429|99999999|||YG HUNT LIKE A GIRL|8.0|4.8|1.0|3.000|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111451|NAVY|S|Y|N|N|Y|F|||||||
C|701|2513903|86127702|YG HUNT LIKE A GIRL|6884959|2513900||675|688|10|3|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|HUMOR|CL3|207159|4959|703498495937|A|01||||B|4.750|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|29||20180429|99999999|||YG HUNT LIKE A GIRL|9.0|5.0|1.3|3.800|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111451|NAVY|M|Y|N|N|Y|F|||||||
C|701|2513904|86127703|YG HUNT LIKE A GIRL|6884959|2513900||675|688|10|3|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|HUMOR|CL3|207159|4959|703498495944|A|01||||B|4.750|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|20||20180429|99999999|||YG HUNT LIKE A GIRL|9.0|5.0|1.3|4.500|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111451|NAVY|L|Y|N|N|Y|F|||||||
C|701|2513912|86127802|YG HUNTIN HAIR|6884960|2513909||675|688|10|3|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|HUMOR|CL3|207159|4960|703498496033|A|01||||B|4.750|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|15||20180429|99999999|||YG HUNTIN HAIR|9.5|5.0|1.0|3.700|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111478|HELICONIA|M|Y|N|N|Y|F|||||||
C|701|2513913|86127803|YG HUNTIN HAIR|6884960|2513909||675|688|10|3|CHILDREN'S CLOTHING|TEES|SHORTSLEEVE|HUMOR|CL3|207159|4960|703498496040|A|01||||B|4.750|12.990|12.990|12.990||16.990|16.990|16.990||BTC0601|16||20180429|99999999|||YG HUNTIN HAIR|9.0|5.0|1.3|4.300|G|HN|HONDURAS|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111478|HELICONIA|L|Y|N|N|Y|F|||||||
C|701|2514058|75487961|BT WP ROME/RUSET/10 W/ ***|542F18827815|2514038||500|542|20|10|FOOTWEAR|CASUAL|CASUAL SHOES|MENS CASUAL|FT2|224841|827815RUT-10W|400509691509|A|01||||B|45.627|119.990|119.990|119.990||149.990|149.990|149.990||BTC0145|||20180701|99999999|||BT WP ROMEO|14.0|13.0|6.0|52.000|G|CN|CHINA|EAR99|N|N|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||C|6.50000|100111633|RUSSET|10 W|N|N|N|Y|C|||||||
C|701|2514075|96160299|ULTIMATE MAGIC SPONGE|951108|2514074||200|240|10|20|MARINE|BATT/CHRGRS/CLNING/ROPE|CLEANING & REPAIR|CLEANING TOOLS|M04|3147|41018  41001|71247410013|A|01||||V|1.220|2.990|2.990|2.990||3.590|3.590|3.590||BTC0002|50|36|20180429|99999999|||ULTIMATE MAGIC SPONGE|4.5|2.8|1.5|.100|G|DE|GERMANY|EAR99|Y|Y|N|N|Y|Y|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100111657|||Y|N|N|Y|F|||||||
C|701|2514112|86084100|RH FULL BALACLAVA MASK SPANDEX|47536977|2439899||475|491|50|30|HUNTING CLOTHING|RH HEADWEAR|MASK|FULL|HC1|205573|8536-975|33977258945|A|01||||R|6.120|19.990|19.990|19.990||24.990|24.990|24.990||BTC9504|182||20180722|99999999|||RH FULL BALACLAVA MASK SPANDEX|8.0|4.0|1.0|2.000|G|CN|CHINA|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|6.50000|100039632|STRATA|1 SIZE FITS MOS|Y|N|N|Y|F|||||||
C|701|2514412|46084303|BTU PARKA|494303862|2514411||475|494|30|10|HUNTING CLOTHING|BROWNING|OUTERWEAR|JACKETS|HC1|204487|3038622803|23614924012|A|01||||V|148.500|299.990|299.990|299.990||374.990|374.990|374.990||BTC9504|||20180722|99999999|||BTU PARKA|19.0|9.0|4.0|40.000|A|BD|BANGLADESH|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100111876|COUNTRY|LARGE|N|N|N|N||||||||
C|701|2514609|78112203|BPS LADIES/ANTCT/LRG/ ***|655BPSF185038B|2514608||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185038B|841985123175|A|01||||B|5.610|10.000|10.000|10.000||.000|.000|.000||BTC0143|-1||20181125|99999999|||BPS LADIES $10 FLEECE|13.0|12.0|1.5|16.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112073|ANTHRACITE|LARGE|N|N|N|N||||||||
C|701|2514610|78112202|BPS LADIES/ANTCT/MED/ ***|655BPSF185038B|2514608||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185038B|841985123168|A|01||||B|5.610|10.000|10.000|10.000||.000|.000|.000||BTC0143|||20181125|99999999|||BPS LADIES $10 FLEECE|13.5|11.8|2.5|14.500|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112073|ANTHRACITE|MEDIUM|N|N|N|N||||||||
C|701|2514611|78112201|BPS LADIES/ANTCT/SMALL/ ***|655BPSF185038B|2514608||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185038B|841985123151|A|01||||B|5.610|10.000|10.000|10.000||.000|.000|.000||BTC0143|||20181125|99999999|||BPS LADIES $10 FLEECE|13.0|11.0|2.0|13.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112073|ANTHRACITE|SMALL|N|N|N|N||||||||
C|701|2514612|78112204|BPS LADIES/ANTCT/XL/ ***|655BPSF185038B|2514608||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185038B|841985123182|A|01||||B|5.610|10.000|10.000|10.000||.000|.000|.000||BTC0143|||20181125|99999999|||BPS LADIES $10 FLEECE|14.0|11.5|2.0|16.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112073|ANTHRACITE|XLARGE|N|N|N|N||||||||
C|701|2514613|78112205|BPS LADIES/ANTCT/XXL/ ***|655BPSF185038B|2514608||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185038B|841985123199|A|01||||B|5.610|10.000|10.000|10.000||.000|.000|.000||BTC0143|||20181125|99999999|||BPS LADIES $10 FLEECE|14.0|10.0|3.0|18.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112073|ANTHRACITE|XXL|N|N|N|N||||||||
C|701|2514725|78112703|CABELA'S L/ANTCT/LRG/ ***|655BPSF185039C|2514724||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185039C|841985123427|A|01||||C|5.900|10.000|6.970|6.970||19.990|19.990|19.990||BTC0143|||20180930|99999999|||CABELA'S LADIES $10 FLEECE|.0|.0|.0|.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112253|ANTHRACITE|LARGE|N|N|N|N||||||||
C|701|2514726|78112702|CABELA'S L/ANTCT/MED/ ***|655BPSF185039C|2514724||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185039C|841985123410|A|01||||C|5.900|10.000|6.970|6.970||19.990|19.990|19.990||BTC0143|||20180930|99999999|||CABELA'S LADIES $10 FLEECE|.0|.0|.0|.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112253|ANTHRACITE|MEDIUM|N|N|N|N||||||||
C|701|2514727|78112701|CABELA'S L/ANTCT/SMALL/ ***|655BPSF185039C|2514724||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185039C|841985123403|A|01||||C|5.900|10.000|6.970|6.970||19.990|19.990|19.990||BTC0143|||20180930|99999999|||CABELA'S LADIES $10 FLEECE|.0|.0|.0|.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112253|ANTHRACITE|SMALL|N|N|N|N||||||||
C|701|2514728|78112704|CABELA'S L/ANTCT/XL/ ***|655BPSF185039C|2514724||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185039C|841985123434|A|01||||C|5.900|10.000|6.970|6.970||19.990|19.990|19.990||BTC0143|||20180930|99999999|||CABELA'S LADIES $10 FLEECE|.0|.0|.0|.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112253|ANTHRACITE|XLARGE|N|N|N|N||||||||
C|701|2514729|78112705|CABELA'S L/ANTCT/XXL/ ***|655BPSF185039C|2514724||650|655|65|10|WOMENS CLOTHING|OUTERWEAR|TECHNICAL OUTERWEAR|FLEECE|CL4|221692|655BPSF185039C|841985123441|A|01||||C|5.900|10.000|6.970|6.970||19.990|19.990|19.990||BTC0143|||20180930|99999999|||CABELA'S LADIES $10 FLEECE|.0|.0|.0|.000|G|CN|CHINA|EAR99|N|N|N|N|N|N|N|N|N|N|Y|Y|N||N|N|Y|N|N||N|||6.50000|100112253|ANTHRACITE|XXL|N|N|N|N||||||||
C|701|2515189|86129403|OUTLAW SNAKE TEE|606M80SH166|2515188||600|606|20|6|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|SALT LIFE|CL3|224900|CB18117-OLS-LG|400508553303|A|01||||C|5.900|16.990|16.990|16.990||21.990|21.990|21.990||BTC0143|16||20180805|99999999|||OUTLAW SNAKE TEE|14.0|8.0|2.0|15.600|G|MX|MEXICO|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|100112606|BLACK|L|Y|N|N|Y|F|||||||
C|701|2515190|86129402|OUTLAW SNAKE TEE|606M80SH166|2515188||600|606|20|6|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|SALT LIFE|CL3|224900|CB18117-OLS-MD|400508553204|A|01||||C|5.900|16.990|16.990|16.990||21.990|21.990|21.990||BTC0143|36||20180805|99999999|||OUTLAW SNAKE TEE|11.0|6.0|1.5|7.000|G|MX|MEXICO|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|100112606|BLACK|M|Y|N|N|Y|F|||||||
C|701|2515191|86129401|OUTLAW SNAKE TEE|606M80SH166|2515188||600|606|20|6|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|SALT LIFE|CL3|224900|CB18117-OLS-SM|400508553105|A|01||||C|5.900|16.990|16.990|16.990||21.990|21.990|21.990||BTC0143|35||20180805|99999999|||OUTLAW SNAKE TEE|14.0|8.0|2.0|15.600|G|MX|MEXICO|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|100112606|BLACK|S|Y|N|N|Y|F|||||||
C|701|2515192|86129404|OUTLAW SNAKE TEE|606M80SH166|2515188||600|606|20|6|MENS CLOTHING|T-SHIRTS|PRE-PRINTED KNIT T-SHIRTS|SALT LIFE|CL3|224900|CB18117-OLS-XL|400508553402|A|01||||C|5.900|16.990|16.990|16.990||21.990|21.990|21.990||BTC0143|50||20180805|99999999|||OUTLAW SNAKE TEE|11.0|6.0|1.5|7.000|G|MX|MEXICO|EAR99|Y|Y|N|N|Y|N|N|N|N|N|Y|Y|N||Y|N|Y|N|N||N||F|.00000|100112606|BLACK|XL|Y|N|N|Y|F|||||||
